appendComment,pics,stars,rateContent,rateDate,reply,serviceRateContent,userInfo
,"//img.alicdn.com/bao/uploaded/i1/15246068989308543/TB2YFbKbVXXXXaJXXXXXXXXXXXX_!!530535246-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/15246069153835191/TB286jwbVXXXXc2XpXXXXXXXXXX_!!530535246-0-rate.jpg",5,穿着挺舒服的 但这色差,2015-02-28 19:38:34,,,
,,5,不好意思确认晚了。质量不错，穿着舒适。包装很好。,2015-02-28 19:27:10,,,
,,5,什么都不说质量。发货速度，快的很。没问题！,2015-02-28 19:20:56,,,
,,5,我188，87kg结果上衣有点大了？...,2015-02-28 12:28:27,,,
,,5,还不错，待追加,2015-02-28 10:04:20,,,
,,5,质量没的说 以后还会再卖的,2015-02-28 09:18:41,,,
,,5,东西棒棒哒，下次再买,2015-02-27 22:12:08,,,
,,5,宝贝收到了  还行哈  待追加,2015-02-27 19:08:23,,,
,,5,非常好,2015-02-27 18:55:15,,,身高:170cm
,,5,舒服  s码适合177 61kg偏单薄的人,2015-02-27 18:34:27,,,
,,5,质量很好，我178的选了M码的挺不错。快递也很好,2015-02-27 12:59:21,,很满意,身高:178cm
,,5,品质依旧,2015-02-27 10:45:15,,,
,,5,稳当,2015-02-27 10:45:15,,,
,,5,不错，挺舒服的,2015-02-27 10:27:48,,,
,,5,很舒服，穿上刚好。188/80穿XL正好。,2015-02-27 09:48:33,,,
,,5,穿着还是OK的就是马上不好选 买过来太长了,2015-02-27 09:28:52,,,
,,5,东西真的很好,2015-02-27 09:22:51,,,
,,5,“,2015-02-27 08:54:34,,,
,,5,衣服很棒！很喜欢,2015-02-27 08:27:59,,,
,,5,还可以,2015-02-26 23:03:35,,,
,,5,蛮好的,2015-02-26 22:25:45,,,
,,3,很好哦~,2015-02-26 20:42:13,,,
,,5,还好，就是扫不出二维码，不知道真假,2015-02-26 13:47:41,,,
235857160622|2015-02-26 10:30:37|180以上穿M还是蛮紧的，建议买L或XL的|0||,,5,,2015-02-26 10:28:43,,,身高:183cm
,//img.alicdn.com/bao/uploaded/i4/16870082728088122/TB2lkSUbVXXXXa4XpXXXXXXXXXX_!!57866870-0-rate.jpg,5,衣服很棒超赞！根据多年网购经验，那些同款130的基本上80%都是假货，我想说大家别贪便宜。199也不贵。最主要放心！衣服就不拍了，拍张随衣服来的购物袋密封袋和发票。,2015-02-25 19:23:20,,,
,,5,很好！,2015-02-25 18:49:14,,,
,,5,有点长,2015-02-25 13:58:30,,,
235787605931|2015-03-09 19:43:25|正品，不错|12||,,5,,2015-02-25 12:16:04,,,
,,5,好,2015-02-25 12:15:06,,,
,,5,很不错,2015-02-24 13:49:06,,,
,,5,做工不能说完美，不过对得起这个价格，服务到位，快递很快，过年还有这么快的速度，没得说。170，60kg，M码不会很紧身，供淘友参考,2015-02-23 17:54:16,,,
,,5,很不错，东西很好发货速度也很快,2015-02-22 22:36:36,,,
,//img.alicdn.com/bao/uploaded/i3/15191068846039016/TB2jzGAbVXXXXaFXpXXXXXXXXXX_!!1794835191-0-rate.jpg,5,是正品，和实体店的一样，强烈推荐。,2015-02-22 20:53:36,,,
,,5,穿着很有型，好评，尺码正好,2015-02-22 20:30:54,,,身高:183cm
,,5,五星好评。衣服质量没话说 合身好看。等打球实战再说。另外快递非常赞 包邮顺丰 下次还来,2015-02-22 13:28:14,,,
,,5,还行,2015-02-22 10:45:53,,,
236401876076|2015-03-07 13:47:26|好评|30||,,5,,2015-02-20 10:35:25,,,
236221682620|2015-03-07 13:54:44|东西很好 客服人员很好|30||,,5,,2015-02-20 10:35:25,,,
,,5,物流好快，衣服是买给当兵的男朋友，实物应该不错哦，要不然像他那种高要求的人早电话飞过来发飙了哈哈。谢谢～,2015-02-19 15:50:16,,,
,,5,正品,2015-02-19 12:41:26,,,
,,5,正,2015-02-19 10:01:58,,,
,,5,买大了 衣服质量我觉得不是太好 没有UA得质量好,2015-02-18 16:17:13,,,
,,5,衣服不错，发货快,2015-02-18 11:29:40,,,
,,5,发货快，顺丰也快.衣服领子后面针线地方有点瑕疵，不知道是不是都这样，总的来说还可以。全5.,2015-02-17 10:14:56,,,
,,5,尺码对照表与衣服有点出入！衣服物流都很好！,2015-02-16 21:04:57,,,
,,5,很好,2015-02-16 11:51:57,,,身高:179cm
,//img.alicdn.com/bao/uploaded/i3/17358068738777272/TB2QhOXbVXXXXbxXpXXXXXXXXXX_!!2055137358-0-rate.jpg,5,很赞，很贴身，物流顺丰走了一周啊,2015-02-16 01:02:33,,,
235477055909|2015-03-17 00:20:33|正品，贴身，松紧刚刚好，172cm，75kg|36||,,5,,2015-02-16 00:27:50,,,
,,5,推荐的尺寸特别合适,2015-02-15 22:16:06,,,
,,5,官方就是好,2015-02-15 13:41:46,,,
,,5,好,2015-02-15 13:41:20,,,
,,5,???,2015-02-15 11:27:04,,,
,,5,质量很好 我172 65按照客服推荐选M码很合适。快递很快，服务也好。五星好评！,2015-02-15 09:41:41,,,
,,5,好,2015-02-14 22:12:49,,,
,,5,衣服送人的，没看到，应该不错，好评,2015-02-14 19:42:17,,,
,,5,穿上挺舒服的，不赖，酒红色挺骚的～,2015-02-14 09:27:19,,,
,,5,挺好的...,2015-02-14 08:44:48,,,
,,5,满意,2015-02-13 19:07:21,,,
,,5,感觉买小了...不过料子不错，跑起来也很透气，全好评,2015-02-13 17:30:06,,,
,,5,正品 包装不错 包裹性很好,2015-02-13 16:21:45,,挺好的,
,,5,对身材要求高，有赘肉立显，舒适透气,2015-02-13 16:09:29,,,身高:178cm
,,5,材质舒适 设计很赞 穿着很能体现身材,2015-02-13 15:19:56,,,
,,5,第二次了,2015-02-13 12:38:52,,,
,,5,身高186  体重140  xl的正好,2015-02-13 12:22:55,,,
,,5,还行吧,2015-02-12 19:02:12,,,
,,5,质量好，正品弹性特别好,2015-02-12 18:06:12,,,身高:180cm
,,5,"170,136斤L号的正好穿上有型，顺丰就是快，就是价格贵了！",2015-02-12 14:01:41,,,身高:170cm
,,5,e,2015-02-12 11:51:26,,,
,,5,可以,2015-02-12 08:57:44,,,
,,5,我身高180体重187穿这件正好！,2015-02-11 21:50:36,,,
,,5,还没穿，看起来不错。,2015-02-11 18:12:12,,,
,,5,挺好,2015-02-11 10:34:33,,,
,,5,非常好，发货速度快，还有发票,2015-02-10 18:18:45,,,
,,5,东西不错。,2015-02-10 16:55:14,,,
,,5,还行！,2015-02-10 14:52:48,,,
,,5,东西不错，绝对正品，和我在实体店里买的一样，还便宜一些,2015-02-10 12:45:55,,,身高:176cm
,,5,很不错！,2015-02-10 12:24:00,,,
,,5,非常赞，推荐给大家,2015-02-10 11:51:45,,,
,,5,发货速度没话说，当天发货第二天到，刚好赶上要用。衣服绝对正品，穿的很舒服，还提供正规发票，确实是家好店，推荐给大家,2015-02-10 11:51:45,,,
,,5,不错，儿子喜欢就好，快递也很快,2015-02-10 09:39:32,,,身高:180cm
,,5,衣服是正品～很合身运动穿很舒服,2015-02-10 08:25:48,,,
,,5,非常不错，百分百正品。穿着超级舒服！nice！,2015-02-09 19:27:41,,,
,,5,很不错,2015-02-09 18:35:49,,,
,,5,非常好，非常快,2015-02-09 18:33:03,,,
,,5,非常好非常快,2015-02-09 18:33:03,,,
235319533481|2015-04-06 21:50:37|东西不错|56||,,5,东西不错，建议把图片的色差调一下，图片颜色太深,2015-02-09 16:17:39,,不错,身高:176cm
,,5,好！,2015-02-09 14:52:36,,,
,,5,好,2015-02-09 12:07:19,,,
,,5,不错，很正.,2015-02-09 11:10:52,,,
,,5,以前买过一件丢了不过不是在官方旗舰店买的，150多，但是质量比这个差的多，一分钱一分货，满分,2015-02-09 10:51:43,,,
,,5,按照说明，应该选M号，看了评论后，果断选择了XL，事实证明，这样的选择太明智了。,2015-02-09 09:40:34,,,身高:175cm
,,5,nice,2015-02-09 02:44:10,,,
235302451224|2015-03-16 21:37:37|就是 那么 清凉|36||,,5,比想象的鲜艳一点,2015-02-08 21:23:52,,,身高:156cm
,,5,很不错，但是很长,2015-02-08 20:44:29,,,
,,5,很好，弟弟很喜欢,2015-02-08 18:00:17,,,
,,5,不错很喜欢,2015-02-08 12:19:13,,,
,,5,非常好，穿着打篮球非常透气吸汗！,2015-02-08 10:10:56,,,
,,5,?,2015-02-07 22:25:59,,,
,,5,好,2015-02-07 17:20:53,,,
,,5,好   不错,2015-02-07 16:32:53,,,
,,5,好,2015-02-07 14:06:45,,好,身高:170cm
235132637794|2015-02-08 17:49:27|真心不错|4|//img.alicdn.com/bao/uploaded/i3/16528067740018523/TB285RIbVXXXXbxXpXXXXXXXXXX_!!1990746528-0-rate.jpg|,"//img.alicdn.com/bao/uploaded/i2/16528068001581939/TB2jXxCbVXXXXbbXpXXXXXXXXXX_!!1990746528-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/16528068001601833/TB2TDtPbVXXXXarXXXXXXXXXXXX_!!1990746528-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/16528068431545362/TB2C5VEbVXXXXaxXpXXXXXXXXXX_!!1990746528-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/16528068432643145/TB2F9tMbVXXXXcXXXXXXXXXXXXX_!!1990746528-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/16528082191144408/TB2OMdFbVXXXXX7XpXXXXXXXXXX_!!1990746528-0-rate.jpg",5,非常满意，顺丰很快，东西很好，穿在身上动力十足！171，体重117，M刚好喔、,2015-02-07 12:10:49,,,
,,5,布料很舒服，穿着很透气！,2015-02-06 23:22:29,,,
,,5,正品店就是不一样，包装、物流等都没话说，好评！,2015-02-06 18:45:29,,,
236729993670|2015-03-12 06:14:22|质量很好，送货非常快，穿着舒服。|48||,,5,,2015-02-06 15:38:25,,,
,,5,还不错，选的l号，感觉有点小,2015-02-06 14:42:08,,,
,,5,衣服是正品，开始买的l号，感觉有点小，客服很热心的帮忙更换了xl号，除了稍微长一点，腰部也没l号那么紧贴，但是总体来说，伸缩性还是很贴身的，满意！本人179，78kg，就是穿来健身和打篮球的。,2015-02-06 10:23:11,,,
,,5,真不错的衣服,2015-02-05 21:36:15,,,
,,5,第二件，就等天暖和打球穿了。,2015-02-05 16:23:24,,,
,,5,不错，买了两件,2015-02-05 15:28:55,,,身高:166cm
,,5,不错哦，舒服，显身材,2015-02-05 15:28:55,,,身高:166cm
,,5,挺好的,2015-02-05 12:18:13,,,
,,5,顺丰很快，穿着很舒服,2015-02-05 11:11:15,,,
,,5,好爱，好顺利，,2015-02-05 10:07:29,,,
,,3,不错。,2015-02-04 20:38:15,,,
,,5,不错,2015-02-04 20:26:01,,,
,,5,好,2015-02-04 17:58:44,,,
,//img.alicdn.com/bao/uploaded/i1/15925067497650886/TB29qVhbVXXXXXZXpXXXXXXXXXX_!!2262735925-0-rate.jpg,5,感觉还是挺舒服的面料 就是小了点,2015-02-04 16:23:38,,,
,,5,穿着很舒服,2015-02-04 12:40:01,,,
,,5,长了，薄了，没有长袖的厚,2015-02-04 12:35:53,,,
,,5,儿子很满意！值得购买！,2015-02-04 12:33:38,,,
,,5,非常好看，漂亮,2015-02-04 12:16:41,,,
,,5,略长，其他都很好,2015-02-04 12:06:59,,,
,,5,虽然摸着有点薄，但是不动的时候感觉保暖效果还是有的！跑步散热散水气还是不错的！快递特别快！按客服拿的尺码刚刚好！,2015-02-04 10:30:30,,,
,,5,习惯好评,2015-02-04 09:18:42,,,
,,5,"精品舒服修身不错,穿的人也多,健身房有4个撞衫了,",2015-02-04 08:57:54,,,身高:170cm
,,5,好,2015-02-03 13:18:35,,,
,,5,好,2015-02-03 13:18:35,,,
,,5,啥也不说了，，不能再满意了，没有一点瑕疵，真心棒,2015-02-03 12:14:26,,,
,,5,干脆利落的过程，很不错的衣服。,2015-02-03 12:12:55,,,
,,5,很不错！,2015-02-03 10:59:59,,,
,,5,质量真的不错，是正品，值得推荐，5分,2015-02-03 10:43:07,,,身高:178cm
,,1,快点发货。一看这货就是正品，值得信赖。,2015-02-03 10:13:57,,好看！？,身高:170cm
,,5,很好老公喜欢,2015-02-02 23:27:07,,,
,,5,第二次来了，东西依旧那么好！,2015-02-02 20:05:52,,,
,,5,东西很舒服，174，60公斤，穿M刚好,2015-02-02 19:44:40,,,
,,5,小贵，不过买个放心,2015-02-02 15:36:40,,,身高:174cm
,,5,好东西就是好东西。在这家买了好多东西了，真心都不错。,2015-02-02 13:06:41,,,
,,5,好评，就价位有点偏差,2015-02-02 09:45:45,,,
,,5,确实是正品,2015-02-02 09:02:01,,,
,,5,买小了。哎175体重65Kg     M穿不起来。。。。露点,2015-02-01 22:56:23,,,
,,5,收到了，挺好的,2015-02-01 18:00:59,,,
,,5,官旗就是不一样 包装好发货快 客服态度也超好 好评！,2015-02-01 12:33:45,,,
,,3,是正品，很喜欢,2015-01-31 18:21:39,,,
,,5,不错不错,2015-01-31 16:28:29,,,
,,5,正品，不错,2015-01-31 13:19:10,,,身高:180cm
,,5,老公说非常好，锻炼很显身材，哈哈哈~~~不错的~~特意选的小一点的，有弹性，穿上正好~~,2015-01-31 10:56:57,,,身高:178cm
,,5,快，一天就到了，穿着舒服，好,2015-01-31 10:25:46,,,
,,5,dsadasd,2015-01-30 23:41:13,,,身高:111cm
,,5,非常满意，旗舰店的质量就是不一样，是正品，穿着非常舒适，包装也很正规，快递更是给力，不是一般的快啊！,2015-01-30 22:50:15,,非常满意,
,,5,正品，很舒服,2015-01-30 22:24:01,,,
,,5,很好,2015-01-30 21:48:05,,,
,,5,全五星，买回来试了一下，挺舒服的。穿穿再回来评价,2015-01-30 21:36:31,,,
,,5,不错咯~发货很快！昨天订今天到！,2015-01-30 20:47:06,,,
,,5,非常好 绝对正品,2015-01-30 15:55:26,,,
,,5,好评,2015-01-30 15:24:31,,,
,,5,好,2015-01-30 13:55:51,,好,身高:182cm
,,5,还不错,2015-01-30 12:54:39,,,
,,5,速度很快，正品质量就是好！,2015-01-30 10:07:52,,,
,,5,perfect,2015-01-30 00:06:52,,,
,,5,看着不错，实战之后才知道,2015-01-29 18:39:21,,,
,,5,穿上了，不错,2015-01-29 11:22:08,,,
,,5,太好了肯定正品大小正好,2015-01-29 10:46:15,,,身高:178cm
,,5,不错,2015-01-29 08:51:53,,,
,//img.alicdn.com/bao/uploaded/i3/11643067545568574/TB24AEwbFXXXXcfXXXXXXXXXXXX_!!139741643-0-rate.jpg,5,衣服太赞了,2015-01-28 22:44:59,,,
,,5,真心不错 很紧致哟,2015-01-28 15:43:40,,,
,,5,蓝色比黑的好看,2015-01-28 12:36:23,,,
,,5,很好 很舒适 大赞！,2015-01-28 12:00:37,,,
,,5,快，东西太好了，官网就是不一样,2015-01-28 11:39:12,,,
,,5,穿着还不错,2015-01-28 00:15:51,,,身高:180cm
,,5,衣服非常棒 狠舒服 透气,2015-01-27 20:26:43,,发货也很快。,
,,5,衣服穿着舒服,2015-01-27 19:55:34,,,身高:179cm
,,4,蛮好的，不过正品还是小贵,2015-01-27 19:07:29,,很好~,身高:173cm
,,5,很棒，质量很好。运动穿感觉特别好,2015-01-27 12:07:12,,,
,,5,东西不错，不过偏小，我179.148,2015-01-27 11:06:10,,,
,"//img.alicdn.com/bao/uploaded/i1/18091066770166652/TB2BPofbFXXXXXHXpXXXXXXXXXX_!!1674818091-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/18091067357984681/TB2MowlbFXXXXa_XXXXXXXXXXXX_!!1674818091-0-rate.jpg",5,很不错，跟实体店试的一样，包装也很到位，没想到EMS的速度也这么给力，第二天就从上海跑到广州了,2015-01-26 23:20:27,,,
,,5,正品,2015-01-26 20:21:25,,,
,//img.alicdn.com/bao/uploaded/i1/17651066739306502/TB2jpAcbFXXXXX3XpXXXXXXXXXX_!!1918297651-0-rate.jpg,5,衣服很帅,2015-01-26 17:47:58,,,
,,5,很好,2015-01-26 17:16:38,,,
,,5,东西还是非常好，在店主的建议下，尺寸很合适,2015-01-26 15:16:50,,,
,,5,不错,2015-01-26 14:24:06,,,
,,5,腋下有点紧总的来说很棒,2015-01-26 12:26:23,,,
,,5,不错～,2015-01-26 08:17:30,,,
,,5,挺不错的,2015-01-25 18:57:35,,,
,,5,正品，感觉不错，只是稍微买小了一号，有点紧，不过正好可以督促减肥~,2015-01-25 16:54:00,,,
,,5,宝贝很不错，是正品，很喜欢，面料摸着也很舒服，下次肯定还会来，物流超给力！32个赞！,2015-01-25 10:47:40,,,身高:170cm
,,1,东西刚入手，一打开就感觉是正品，第一次买东西这么齐全，必须给一个好评,2015-01-25 10:29:26,,,
,,5,衣服穿上很舒服。是正品,2015-01-25 02:12:15,,,
,,5,确实不错，以后还来,2015-01-24 19:58:04,,,
,,5,还行,2015-01-24 13:32:38,,,
,,5,色差,2015-01-24 13:32:38,,,
,,5,很好,2015-01-24 01:04:04,,,
,,5,还不错...,2015-01-24 00:19:13,,,
,,5,衣服不错，穿起来很舒服,2015-01-23 23:26:47,,,
,,5,好,2015-01-23 20:23:02,,,身高:178cm
,//img.alicdn.com/bao/uploaded/i1/15865067196417063/TB2mn_TbFXXXXXFXXXXXXXXXXXX_!!406715865-0-rate.jpg,5,客服建议选L码，我怕不紧身就买了M码。穿上确实蛮紧的，但凸显身材，穿习惯了就自然了，穿久了也会松,2015-01-23 15:28:02,,服务还可以,身高:178cm
,,5,比较长，紧身效果不错，颜色不太好看。,2015-01-23 15:13:55,,,
234015191990|2015-01-23 14:27:48|有色差，不过还可以接受|0||,,5,非常满意的一次网购，感觉比实体店我买的质量还好一点，强烈支持顺丰速递，太给力了，超赞，同时我也强烈批评EMS，真是太烂了，赶紧黄了吧。,2015-01-23 14:27:19,,,
,,5,帮朋友买的，应该不错吧！,2015-01-23 11:01:32,,,
,,5,图片和实物有色差是，不过也不难看，还好吧,2015-01-23 10:39:55,,,
,,5,客服非常好,2015-01-22 23:08:01,,,
,,5,非常满意，衣服儿子很喜欢，包装精良，快递给力！,2015-01-22 21:15:38,,,
,,5,不错，包装很好，是正品，发货速度快。,2015-01-22 20:55:01,,,
,,5,不错不错,2015-01-22 20:31:46,,,
,,5,老公收到非常高兴，赶在生日前一天收到礼物，发货快物流快！衣服非常合适，下次还光顾！,2015-01-22 20:04:09,,,
,//img.alicdn.com/bao/uploaded/i1/10015067098473401/TB2UWDKbFXXXXXNXpXXXXXXXXXX_!!1953060015-0-rate.jpg,5,很好！很强大！服务态度很棒！快递极速！配我的HD2014简直要骚翻了,2015-01-22 16:35:01,,,
233947828745|2015-02-23 18:54:12|很贴身 买之前以为是无缝的|32||,,5,,2015-01-22 15:57:37,,,
,,5,暖，弹性不错。,2015-01-22 14:32:19,,,
,,5,很差，颜色根本不一样，差别太大，物流太慢！,2015-01-22 12:40:03,,,
,,5,还不错 应该是正品 快递太快了 赞,2015-01-22 10:45:23,,,身高:190cm
,,5,大小合适 发货快 非常好,2015-01-22 10:16:55,,,身高:175cm
,,5,物流快，穿上效果好，非常满意,2015-01-22 09:58:50,,,
,,5,好,2015-01-22 02:55:28,,,
,,5,正品！穿上很修身，很舒服！,2015-01-22 01:12:54,,,
,,5,东西很棒，只是蓝色有色差，不是这种深蓝。,2015-01-21 19:43:38,,,
,,5,好！,2015-01-21 17:13:56,,,
,,5,第2天就到 神速,2015-01-21 15:49:03,,,
,,5,衣服很好，出汗的话很快就排出去了，料子好就是不一样，以后会支持耐克的。,2015-01-21 15:49:03,,,
,,5,满意,2015-01-21 13:57:22,,,
,,5,大小倒还合身，就是穿上不怎么舒服，虽然是滑料，但总有几个缝接处触得痒痒，而且衣服总是皱在一起。第一次穿紧身衫，没有想象中那么好。,2015-01-21 13:50:48,,,
,,5,穿着很显身材，物流也很快,2015-01-21 13:02:44,,,
,,5,老公很喜欢，版型好，颜色正，健身穿正好，,2015-01-21 12:48:10,,,
233912010497|2015-01-22 22:35:06|打了一次球！感觉太棒了！冬天穿在衣服里打照样舒服！我175，60kgL|2||,,5,,2015-01-21 12:15:21,,,
,,5,很好,2015-01-21 08:12:43,,,
,,5,大小合适,2015-01-20 22:03:57,,,身高:172cm
,,5,东西挺好，速度也很快，就是不习惯穿，......,2015-01-20 20:01:16,,,
,,2,还不错,2015-01-20 17:39:16,,,
,,5,买小了...但因为试穿的时候不知道怎么回事吊牌自己掉了，于是就不给换了...唉...,2015-01-20 15:17:29,,,
,,5,东西很好，穿着合身，物流超快，五星不犹豫。,2015-01-20 11:09:08,,,身高:180cm
,,5,东西很好，穿着合身，物流超快，五星不犹豫。,2015-01-20 11:09:08,,,身高:180cm
,,5,非常满意，谢谢,2015-01-20 08:24:46,,,
,,5,正品！态度好，还会来,2015-01-20 06:53:24,,,
,,5,颜色和图片色差很大,2015-01-19 21:18:39,,,
,,5,绝对真品正品。质量很好穿着很舒服！！,2015-01-19 19:35:05,,,
,,5,物流真心快，两天就到了，票据都和齐全，很正规，衣服上身舒服，和实体店没差，准备洗一次看看，会追加评论！真心可以全五！,2015-01-19 14:44:21,,,
,,5,有点大 不过很喜欢,2015-01-19 10:25:58,,,
,,2,完美,2015-01-18 23:11:18,,,
,,2,完美,2015-01-18 23:11:18,,,
,,5,good~,2015-01-18 22:37:07,,,
,,5,是不是正品不知道，但是感觉不错！,2015-01-18 19:01:17,,,
,,5,无论布料还是透气性非常棒,2015-01-18 11:42:00,,,
,,5,NIKE旗舰店，其他就不多说了。,2015-01-18 10:56:28,,,身高:185cm
,,5,还不错，175、70号正好,2015-01-17 21:03:47,,,
,,5,说是有点色差，可能是屏幕问题吧,2015-01-17 17:54:53,,,
,"//img.alicdn.com/bao/uploaded/i3/11571065830530762/TB2B8qRbFXXXXapXpXXXXXXXXXX_!!139231571-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/11571066159265811/TB2jUGSbFXXXXXwXpXXXXXXXXXX_!!139231571-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/11571066364190079/TB24GCSbFXXXXaaXpXXXXXXXXXX_!!139231571-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/11571066582733165/TB2wzOTbFXXXXczXXXXXXXXXXXX_!!139231571-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/11571066591299037/TB2iESPbFXXXXcaXpXXXXXXXXXX_!!139231571-0-rate.jpg",5,衣服很好，也很合身，就是穿着长了些。但影响不是太大吧。有图有真相。,2015-01-17 15:21:06,,,
,,5,老公说质量不怎么样,2015-01-17 14:55:21,,,
,,5,"大小刚好，不大不小, 就是长了点；我现在一件UA 一件NIKE， 对比看来，五官是舒适度，剪裁和内部的线头处理，UA还是略胜一筹，以及版型上来讲，UA的也特别塑形.. 可以替换着穿啦",2015-01-16 23:43:32,,,身高:172cm
,,5,单位特殊，物流很给力，货很好，在单位会帮着宣传的。,2015-01-16 22:22:47,,,
,,5,偏长,2015-01-16 20:47:59,,,
,,5,给我弟弟买的，174com72kg  XL号合适！大品牌，不错。顺风的快递大哥非常不错！负责，有耐心！,2015-01-16 18:08:43,,,
,,5,很棒,2015-01-16 13:31:03,,,身高:172cm
,,5,很好呢~,2015-01-16 10:51:36,,,
,,5,正品，小贵，和商场一个价,2015-01-16 08:48:51,,,身高:177cm
,,5,好，正品,2015-01-15 22:27:14,,,
233475985199|2015-02-06 17:21:26|很不舒服，排汗功能=0。这衣服非但不排汗，感觉还有点锁水功能。略微出汗的时候感觉全身湿乎乎凉飕飕的，不适合运动用。选择这款运动衣得慎重|21||,,5,,2015-01-15 20:52:49,,,
,,5,面料不错 不知道吸汗怎么样,2015-01-15 20:51:39,,,
,,5,儿子很满意，一次很开心的网购，发货速度很快，服务也好，还会再来的。,2015-01-15 20:09:16,,,
,,5,物流没问题 就冲着速度全五分,2015-01-15 18:53:35,,,
,,5,是正品，就是价位不便宜，但客服快递各方面都不错,2015-01-15 18:14:10,,,
,,5,满意！,2015-01-15 16:32:24,,,
,,5,挺好，就是我穿上不好看,2015-01-15 16:02:21,,,
,,5,很不错 穿着合适 就是颜色有点淡啊,2015-01-15 15:20:05,,,身高:170cm
,"//img.alicdn.com/bao/uploaded/i2/16213066370233213/TB2mHONbFXXXXaVXXXXXXXXXXXX_!!409266213-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/16213067912319979/TB2ShWLbFXXXXbZXXXXXXXXXXXX_!!409266213-0-rate.jpg",5,有点紧，色差太大...,2015-01-15 13:11:16,,,
,,5,果断好,2015-01-15 11:58:38,,,
,,5,不错,2015-01-15 08:11:23,,,
,//img.alicdn.com/bao/uploaded/i2/17648066104270057/TB2ZsSKbFXXXXb0XXXXXXXXXXXX_!!2267537648-0-rate.jpg,5,棒，态度好，发货快，质量好！五星,2015-01-14 22:48:16,,,
,,5,"175,75，L正好。",2015-01-14 20:03:30,,,
,,3,很满意，也快,2015-01-14 19:33:40,,,
,,5,穿着舒服,2015-01-14 17:42:35,,,
,,5,下单后马上就给安排发货了，顺丰快递还是很给力的,2015-01-14 16:46:17,,,
,,5,棒！,2015-01-14 15:45:48,,,
,,5,很好,2015-01-14 12:30:36,,,
233224146930|2015-01-31 23:20:34|衣服穿起来很酷，展示出来良好的线条，透气效果相当好。|17||,,5,,2015-01-14 11:57:18,,,
,,5,非常好、客服物流、正品,2015-01-14 09:39:44,,,
,,5,非常好,2015-01-14 08:46:53,,,身高:176cm
,,5,儿子喜欢,2015-01-14 02:23:15,,,
233185132210|2015-01-13 21:57:46|很不错。|0|//img.alicdn.com/bao/uploaded/i3/17894079874688330/TB2vfuIbFXXXXaMXXXXXXXXXXXX_!!190327894-0-rate.jpg|,,5,衣服质感很好，很爽滑，修身，而且很透气。,2015-01-13 21:56:24,,很好。,身高:175cm
,,5,不错,2015-01-13 20:12:40,,,
,,5,大小合适特别舒服～隔天就到了\n本人181cm 95kg XL正合适,2015-01-13 19:46:04,,,
,,5,故意买小一号，本人身材偏瘦\n等穿着锻炼一段时间看看会不会撑变形了再来追评,2015-01-13 19:06:14,,,身高:178cm
233343997334|2015-02-03 16:17:47|henhao|20||,,5,henhao,2015-01-13 18:51:54,,henhao,
,,5,合身,2015-01-13 17:52:20,,,身高:175cm
,//img.alicdn.com/bao/uploaded/i3/15098079848708018/TB2BYiGbFXXXXaTXXXXXXXXXXXX_!!1070265098-0-rate.jpg,5,颜色好艳啊，穿上不错。,2015-01-13 17:41:38,,,
,,5,null,2015-01-13 17:40:35,,,
,,5,一分钱一分货,2015-01-13 17:14:42,,,
,,5,还不错。物流也快,2015-01-13 13:42:50,,,
233142136880|2015-01-17 16:54:52|非常不错哦|4||,,5,五星好评，耐克很专业,2015-01-13 07:55:35,,,
,,5,赞一个,2015-01-12 22:03:39,,,
,,5,物流快，居然还有发票。还没穿，看起来不错！好评,2015-01-12 21:25:44,,,
,,5,稍微有点磨腋窝,2015-01-12 21:14:33,,,
,,5,衣服真心不错，当天下单第二天就到了，还送了我个公文袋，大赞,2015-01-12 20:44:49,,,
,,5,舒服，质量也好。,2015-01-12 19:34:11,,,
,,5,衣服很棒，没理由不是正品，哈哈，帅死了，就等打球了。,2015-01-12 18:56:35,,,
,,4,你值得拥有,2015-01-12 18:56:04,,,
,,5,东西不错，就是实际看起来比网上图片要薄很多。我是177身高，L号很紧身，应该是衣服效果。,2015-01-12 18:04:45,,,身高:177cm
,,5,不错 穿起来很有型,2015-01-12 16:45:49,,,身高:185cm
,,5,发货速度极快，就是有点小。,2015-01-12 15:53:46,,,
,,5,质量很好，实物比图片上颜色好看,2015-01-12 15:40:02,,,身高:188cm
,,5,一如既往的好！劝大家买正品，确实是一分钱一分货！,2015-01-12 14:25:24,,,
,,5,一如既往的好，但红色这件色差有点大，不是深红，有点梅红色。,2015-01-12 14:25:24,,,
,,5,衣服很好，用的顺丰，很快。包装也很用心。,2015-01-12 14:20:28,,,身高:176cm
